qa_id,question_asker_intent_understanding,question_body_critical,question_conversational,question_expect_short_answer,question_fact_seeking,question_has_commonly_accepted_answer,question_interestingness_others,question_interestingness_self,question_multi_intent,question_not_really_a_question,question_opinion_seeking,question_type_choice,question_type_compare,question_type_consequence,question_type_definition,question_type_entity,question_type_instructions,question_type_procedure,question_type_reason_explanation,question_type_spelling,question_well_written,answer_helpful,answer_level_of_information,answer_plausible,answer_relevance,answer_satisfaction,answer_type_instructions,answer_type_procedure,answer_type_reason_explanation,answer_well_written
2670,0.9413350554920632,0.7919877465327021,0.05073056876318577,0.7966617261307243,0.8128707390873244,0.8341072514135237,0.6228036779751586,0.5468566750689182,0.11771372095609242,0.007971447432557382,0.3121987485337019,0.10029959459223542,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.18623653677521115,0.15215864070059548,0.0007589408670748588,0.8814327366535886,0.9366255086381465,0.6791849754461388,0.9661073375430911,0.9771049526249126,0.8915342062755811,0.7704557013068194,0.18131608680261066,0.21782008257127955,0.9045626361586153
2676,0.8668479217050045,0.5454413278609344,0.05073056876318577,0.8403290661882138,0.8184193684504735,0.8341072514135237,0.5515890436018169,0.448783945499613,0.11771372095609242,0.003528843574198668,0.2248594835647298,0.6417340558866889,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.6133914949580198,0.13649789888110156,0.15613057287740745,0.0007589408670748588,0.7716143176504509,0.9306023204136675,0.6570671147639741,0.964359508934588,0.9748565093003769,0.8735160042659529,0.5482619099014036,0.14219752575980563,0.439746591087484,0.922410037385252
2691,0.9200682311830881,0.7140633829763481,0.0809236500692068,0.6271106576538034,0.7885796997600758,0.8341072514135237,0.6330458993394331,0.5364606010218728,0.3840843918357044,0.003528843574198668,0.3717087308733962,0.1123092051408344,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.17578790309498443,0.09201132632287079,0.8214157509771848,0.0007589408670748588,0.8819354300371505,0.9366255086381465,0.6869955893495734,0.9654527054274609,0.9763531903911398,0.8896721899816209,0.15284214000965707,0.07172725890905772,0.8540285771982393,0.9189433369570477
2748,0.9115016884869633,0.614072801899836,0.05073056876318577,0.8011806242757278,0.7999731913622723,0.8341072514135237,0.5984455572002287,0.49645152769678835,0.11771372095609242,0.008327085173178084,0.38428967124898117,0.10029959459223542,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.1782612533973171,0.15441719999819503,0.0007589408670748588,0.7568226262653939,0.9366255086381465,0.6594031796151814,0.9661073375430911,0.9753148633205719,0.8842764487420391,0.7644357814951318,0.12529052176845618,0.33583050547903165,0.9211992092574841
2763,0.8473381320595559,0.4596295855051793,0.05073056876318577,0.6947458387179123,0.7964388702590235,0.8341072514135237,0.5507195581012301,0.448783945499613,0.11771372095609242,0.003528843574198668,0.43685220443956063,0.10029959459223542,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.21826779048684386,0.17425482919964902,0.0007589408670748588,0.6916747098881194,0.9366255086381465,0.6871090320978465,0.9648512779477436,0.976348525831104,0.888165474917936,0.6798828613685285,0.16830566441988554,0.6649357947258693,0.9081943622719673
2774,0.8473247602938025,0.46261828854646536,0.05073056876318577,0.6719938156781718,0.779185540699096,0.8341072514135237,0.5502114435518641,0.448783945499613,0.11771372095609242,0.003528843574198668,0.5124319711913986,0.10029959459223542,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.21826779048684386,0.21990566799278255,0.0007589408670748588,0.6982029381918835,0.9366255086381465,0.6751364700469464,0.9661073375430911,0.976348525831104,0.888165474917936,0.7704557013068194,0.17768903461325208,0.43223203999438886,0.907194970530764
2789,0.8828259739167112,0.46317388055477116,0.05073056876318577,0.6915318867675488,0.7863782059762867,0.8341072514135237,0.5566009192309853,0.453888791181752,0.11771372095609242,0.003528843574198668,0.47470369757432984,0.10029959459223542,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.21826779048684386,0.18659430524302045,0.0007589408670748588,0.7154440688823432,0.935026947689723,0.6719298550152588,0.9634768423847824,0.9752358701502333,0.8709388745170845,0.7019070585520799,0.17174229227135873,0.5851308975609064,0.9218303796942127
2793,0.8780448545764458,0.5996441341200325,0.05073056876318577,0.7062606239108311,0.7964388702590235,0.8341072514135237,0.5590530459262804,0.455182558679206,0.11771372095609242,0.003528843574198668,0.4846320340726026,0.5018021064694983,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.21572984638205545,0.17483506131595272,0.0007589408670748588,0.8255519816705861,0.9339209125847865,0.6421862686673288,0.9645863427124448,0.9736507685423044,0.8626144656350667,0.5800723795612182,0.1464446335463355,0.516206182745953,0.9211992092574841
2795,0.83498758442376,0.4971462370208005,0.05073056876318577,0.7040053974177022,0.7917575813172526,0.8341072514135237,0.5451458597315839,0.448783945499613,0.11771372095609242,0.016351509105046777,0.4553089142722081,0.10029959459223542,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7248216805542579,0.16550535792026932,0.5494405336728122,0.0007589408670748588,0.6916709760093084,0.9120266326024808,0.6360519038438514,0.9576672854635342,0.9621325893486988,0.8319846319390438,0.5867887022398878,0.12812118160037766,0.5413439445721765,0.8872114656608925
2797,0.9213494485459994,0.7810234770258717,0.05073056876318577,0.7891615720071561,0.8184193684504735,0.8341072514135237,0.5794849074019216,0.4543373731771727,0.13274695930987054,0.003528843574198668,0.32415298653636443,0.6417340558866889,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.5943562281080383,0.15677718568936175,0.15613057287740745,0.0007589408670748588,0.8903351923200273,0.9366255086381465,0.7186438632452539,0.9664769620322119,0.9766876554202946,0.8916278278706644,0.5482619099014036,0.15834390328980952,0.6599805247603808,0.9230535529418155
2806,0.8894286546408436,0.6978799338036523,0.05073056876318577,0.7052579156245304,0.8062174228403636,0.8341072514135237,0.5614201184591656,0.46152884631785007,0.11771372095609242,0.003528843574198668,0.3782017510380012,0.10029959459223542,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.21826779048684386,0.15215864070059548,0.0007589408670748588,0.8018377304054798,0.9366255086381465,0.6751364700469464,0.9655536370135285,0.9752358701502333,0.8792436001034329,0.7704557013068194,0.17784848711416545,0.21516437123124788,0.9061704726637094
2844,0.8300678324970556,0.4445673879206228,0.05073056876318577,0.5385051435856363,0.816270108797676,0.8341072514135237,0.5467604875964746,0.448783945499613,0.5503835936151755,0.003528843574198668,0.3105859755612602,0.5018021064694983,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.47350574795868194,0.2194274124990765,0.5923424253782725,0.0007589408670748588,0.6914599381397819,0.9366255086381465,0.670065845838698,0.9650951037180711,0.9759312286264858,0.888165474917936,0.6563194558231787,0.1866538435280876,0.5582499810103054,0.8877599887674674
2868,0.8637011229317557,0.5093340143308309,0.05073056876318577,0.704665149106553,0.7964388702590235,0.8341072514135237,0.5507195581012301,0.448783945499613,0.11771372095609242,0.003528843574198668,0.3948583766645454,0.10508409110358335,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.21572984638205545,0.15215864070059548,0.0007589408670748588,0.7033945362544134,0.9366255086381465,0.6560792499183881,0.9657497358337015,0.976348525831104,0.8868944650495356,0.7704557013068194,0.163684768558808,0.1532450215045011,0.8851875760526345
2895,0.9335679850088419,0.6943694215275988,0.05073056876318577,0.5117601625195931,0.8236715495313072,0.8341072514135237,0.6155783518289548,0.5360103652598865,0.5435989923414909,0.003528843574198668,0.16763735149315215,0.1092045804089051,0.287552083703848,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.17578790309498443,0.10344181017288917,0.77134253338186,0.0007589408670748588,0.8776988018223089,0.9355194735332097,0.6833145779492763,0.966723784617429,0.9766876554202946,0.8875122236353192,0.15284214000965707,0.0887048327621293,0.8481928759110159,0.9230535529418155
2912,0.8264325996513022,0.4445673879206228,0.05073056876318577,0.6667950465929203,0.8184193684504735,0.8341072514135237,0.5451458597315839,0.448783945499613,0.11771372095609242,0.004830408906861268,0.2641756189502768,0.10029959459223542,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.4816751719390459,0.2118510301368411,0.5978306608807806,0.0007589408670748588,0.6880962166912262,0.9279726628582534,0.6421862686673288,0.9587618587088682,0.9726078218556677,0.8531674891134057,0.7462368031452935,0.16499145164053378,0.2987960232560905,0.902645422382049
2922,0.8643058649106347,0.46261828854646536,0.05073056876318577,0.6971382432323174,0.779185540699096,0.8341072514135237,0.5507195581012301,0.448783945499613,0.11771372095609242,0.003528843574198668,0.47084466999794405,0.10029959459223542,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.21826779048684386,0.18659430524302045,0.0007589408670748588,0.6951256900423375,0.9366255086381465,0.660311111712211,0.9678220219659316,0.9771049526249126,0.8876191943459257,0.7704557013068194,0.17505850311210386,0.2112206359717324,0.900621532773791
2931,0.8773072520946539,0.5508860034113392,0.05073056876318577,0.6704924449124877,0.7910594949180576,0.8341072514135237,0.5555988393900471,0.448783945499613,0.1627879824575435,0.003528843574198668,0.44263655977317284,0.10029959459223542,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.21572984638205545,0.23026046548911672,0.0007589408670748588,0.8341450284344494,0.8867204808477065,0.5833892302213951,0.9434707460523291,0.941175071744996,0.7652081716872223,0.711851305517426,0.14562940641788058,0.3022583303358266,0.902645422382049
2968,0.9115016884869633,0.5777885742880775,0.05073056876318577,0.8265668234713486,0.7964388702590235,0.8341072514135237,0.5889962436733058,0.49645152769678835,0.11771372095609242,0.003528843574198668,0.3638554455898563,0.43756303168678845,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.2140447648441903,0.15215864070059548,0.0007589408670748588,0.7520754067864452,0.9339209125847865,0.6420115855260669,0.9656715605920669,0.9734070059194733,0.8661974686397231,0.7704557013068194,0.10536304427513545,0.15561744645875758,0.8746411146222515
3034,0.9446039771675312,0.7278624713261571,0.05073056876318577,0.8453349438376804,0.7964388702590235,0.8341072514135237,0.6464968669083385,0.6267093120191132,0.13274695930987054,0.003528843574198668,0.39742270934309976,0.6417340558866889,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.1954621988976945,0.13103129118406534,0.26256695630337573,0.0007589408670748588,0.8910924303871247,0.935026947689723,0.6874713918541903,0.9637895045702358,0.9749198591254067,0.8695780221568086,0.25505894982953314,0.14407457855719258,0.6206204381667191,0.9169971788492656
3062,0.8493323658562586,0.4445673879206228,0.05073056876318577,0.6813063422717337,0.7964388702590235,0.8341072514135237,0.5467604875964746,0.448783945499613,0.2694728089147735,0.003528843574198668,0.4636047425403972,0.2286584813660757,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.21826779048684386,0.5350201533925203,0.0007589408670748588,0.6936866792325458,0.9366255086381465,0.660311111712211,0.9654049784773062,0.9755967635973313,0.8829547697644262,0.7704557013068194,0.17751466369515354,0.23303852045906542,0.8760373482320437
3087,0.9406809532367719,0.6735741533701912,0.05073056876318577,0.6821055332239622,0.7964388702590235,0.8341072514135237,0.622597259820754,0.5131922836863861,0.39798135821511327,0.003528843574198668,0.48164868202582634,0.3662013486845538,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.21826779048684386,0.19190807291555945,0.0007589408670748588,0.8840096127634507,0.931603255973505,0.6494549379070308,0.9651400432420074,0.973334757517478,0.8600503949131443,0.7019070585520799,0.1755855237944465,0.316831386486014,0.9183121665203192
3107,0.8953806059980272,0.6939193366505493,0.05073056876318577,0.7097545048963264,0.7964388702590235,0.8341072514135237,0.5599527176492258,0.4563065541725283,0.11771372095609242,0.0038844813148193693,0.43568031408773567,0.10029959459223542,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.2140447648441903,0.15215864070059548,0.0007589408670748588,0.7265414364339354,0.8867204808477065,0.6011469048513258,0.9434707460523291,0.9443584473648312,0.7727036956062956,0.7615089348401357,0.12858861690928242,0.14850446153519403,0.8851875760526345
3173,0.8314783309767664,0.4445673879206228,0.05073056876318577,0.6721535602304853,0.7964388702590235,0.8341072514135237,0.5467604875964746,0.448783945499613,0.37152307026395376,0.003528843574198668,0.4432116935857764,0.31777344801685664,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.21589859027911612,0.22696846217187105,0.0007589408670748588,0.6899822305607698,0.9366255086381465,0.6736500514319309,0.9654049784773062,0.9763362505260507,0.888165474917936,0.7425047963659173,0.18067606408284534,0.6469091604715919,0.9230535529418155
3207,0.8518993193110471,0.4445673879206228,0.05073056876318577,0.6813063422717337,0.8184193684504735,0.8341072514135237,0.54565397428095,0.448783945499613,0.39798135821511327,0.003528843574198668,0.30195337084484747,0.49267752949293453,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7524941657113917,0.21826779048684386,0.28286406398433805,0.0007589408670748588,0.7120524049720757,0.9366255086381465,0.6736500514319309,0.9661322046758167,0.9762826335207297,0.8888902042143261,0.7419478831270012,0.19136337962306507,0.55034240134984,0.9183121665203192
3229,0.8875094043742099,0.5139582071456934,0.05073056876318577,0.6825889795931662,0.7818918362847582,0.7833252935278667,0.5680743434989995,0.47241411489787843,0.3840843918357044,0.003528843574198668,0.5683955286579317,0.5161082989004788,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.2202185884538438,0.18161041769904335,0.0007589408670748588,0.7739710565061869,0.9294653728148439,0.6554161638544208,0.959980105569477,0.9725386035629187,0.8561915284872359,0.7440378222799731,0.1869370281558139,0.2772519364606256,0.9115168077523128
3290,0.8404729938412401,0.46515876798123845,0.05073056876318577,0.7032040085662138,0.7964388702590235,0.8341072514135237,0.5502114435518641,0.448783945499613,0.11771372095609242,0.003528843574198668,0.41639127433839374,0.11101064357152995,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.21826779048684386,0.15441719999819503,0.0007589408670748588,0.689443456323632,0.9366255086381465,0.6708408249886278,0.9640865349764765,0.9749198591254067,0.8728865006617754,0.7704557013068194,0.1838140795416268,0.15543356875484818,0.9019282923849681
3336,0.9434337679783362,0.7620398336279444,0.05073056876318577,0.8465062558063489,0.7917575813172526,0.6519570404959345,0.6461664285819901,0.6267093120191132,0.11771372095609242,0.003528843574198668,0.5081703056137594,0.1123092051408344,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.24825067496108982,0.30692150614282165,0.10462156080516707,0.16249558527258123,0.0007589408670748588,0.8909980433688914,0.887138864453002,0.5904880278951307,0.9362928153884378,0.9357888793485425,0.789065586939817,0.23176430367240486,0.0885084268213143,0.33700424139958673,0.8774621353040264
3378,0.907407741480984,0.7642299684119179,0.05073056876318577,0.7978723317962544,0.8062174228403636,0.8341072514135237,0.5673007452978834,0.4575105799659629,0.11771372095609242,0.003528843574198668,0.3524806687544579,0.10752470862948646,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.2376417182127089,0.7589344660551358,0.21826779048684386,0.1538720135798079,0.0007589408670748588,0.8404128544957363,0.935026947689723,0.6730317082716541,0.9661073375430911,0.9749198591254067,0.877134115316075,0.7704557013068194,0.16620011443804877,0.15561744645875758,0.9075041519110958
3399,0.8299693880029604,0.4445673879206228,0.05073056876318577,0.6907444041904302,0.8184193684504735,0.8341072514135237,0.5518260714167547,0.448783945499613,0.424779752900998,0.003528843574198668,0.3575607619036841,0.10752470862948646,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.365502454890621,0.10462156080516707,0.8134690312594223,0.0007589408670748588,0.6935175405370376,0.9178239402752443,0.6250785004995708,0.957467913951346,0.9684367802981328,0.843064623611671,0.4395315755494821,0.09016387098314353,0.8298294462025202,0.9066464474241891
3437,0.8819349266494991,0.6328324051797413,0.05073056876318577,0.7717091087785459,0.7999731913622723,0.8341072514135237,0.5519242284445185,0.453888791181752,0.11771372095609242,0.003528843574198668,0.3925267368414467,0.49267752949293453,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.2140447648441903,0.1538720135798079,0.0007589408670748588,0.7137384669226777,0.8971386820909348,0.6389137178732273,0.9491893891190957,0.9605631929647211,0.804067878945727,0.6699386144031824,0.15762260446834767,0.2835647625220529,0.8872114656608925
3461,0.8487806531149138,0.46261828854646536,0.05073056876318577,0.6960284760393448,0.7689642537587353,0.8341072514135237,0.5461479395725222,0.453888791181752,0.11771372095609242,0.0114069835948592,0.5218099472275014,0.10029959459223542,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.21427220196865565,0.44343647024115784,0.0007589408670748588,0.7239953334934526,0.9182751922344918,0.6392145359254482,0.9566415890214661,0.966281243573113,0.8130163287686272,0.6440611374593544,0.1745933979899396,0.6708412435991158,0.9146982273043762
3463,0.9137477495444317,0.7129015705414237,0.05073056876318577,0.7273058257240232,0.8030921865059841,0.8341072514135237,0.5614658204784766,0.448783945499613,0.11771372095609242,0.003528843574198668,0.3516169350013215,0.10029959459223542,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.2140447648441903,0.15441719999819503,0.0007589408670748588,0.8684963168384348,0.891923136349728,0.5758625225109866,0.9449303665137139,0.9496255507574318,0.7900699947129242,0.7442941201631856,0.09298345541873179,0.14850446153519403,0.846277633367768
3502,0.895211852251024,0.520295894964573,0.05073056876318577,0.760424889028847,0.7964388702590235,0.8341072514135237,0.5974209102572234,0.49645152769678835,0.11771372095609242,0.003528843574198668,0.4232681612986583,0.3025820923849651,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.21572984638205545,0.20641445910607273,0.0007589408670748588,0.739809921171523,0.931603255973505,0.6421862686673288,0.9641505657614204,0.9732054077587404,0.8489705399242101,0.7577535436392575,0.14718467363852777,0.3787515786456448,0.907194970530764
3504,0.8279296312482549,0.4445673879206228,0.05073056876318577,0.6892702964117614,0.7964388702590235,0.8341072514135237,0.5451458597315839,0.448783945499613,0.11771372095609242,0.005405818390322016,0.4336861405124889,0.10029959459223542,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7004565933305654,0.17838398404515646,0.6633050334003835,0.0007589408670748588,0.6880962166912262,0.9294653728148439,0.6267470689979481,0.9610486614372785,0.9715177322886028,0.8466002703628955,0.6965791738225837,0.15054016037440482,0.53928145230664,0.9081943622719673
3524,0.872854428970597,0.5423275916165927,0.05073056876318577,0.7077005978380098,0.7964388702590235,0.8341072514135237,0.5510547429439316,0.448783945499613,0.11771372095609242,0.003528843574198668,0.4325344791793376,0.3662013486845538,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.21826779048684386,0.15613057287740745,0.0007589408670748588,0.7356515789776042,0.9284644372550064,0.6421862686673288,0.9621641256426577,0.9717797598699254,0.8436266538547685,0.7704557013068194,0.16145698530989183,0.15561744645875758,0.9021822539094159
3526,0.92871565261573,0.6867095284207255,0.09917149879747329,0.5655139505305559,0.7623229673639547,0.7277115875233003,0.6391886633422103,0.6372885264013433,0.205005362958237,0.003528843574198668,0.45470550238689156,0.4032316862015331,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.17578790309498443,0.08742208245098126,0.7358547828089128,0.0007589408670748588,0.8804714294488283,0.933157164707664,0.6969952225218033,0.9644553996650258,0.9740672291845089,0.8752818703158494,0.15284214000965707,0.05354318554820188,0.841101946008334,0.9230535529418155
3527,0.8776828747651249,0.5856878164597586,0.05073056876318577,0.6602549732642163,0.7964388702590235,0.8341072514135237,0.5535388563094091,0.448783945499613,0.5217585379600543,0.003528843574198668,0.4444983732063311,0.5278745812490945,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.2202185884538438,0.18677491890354853,0.0007589408670748588,0.8112045227522893,0.9366255086381465,0.6450719778953661,0.9661073375430911,0.9737678993665713,0.8721479814284123,0.7704557013068194,0.18558469656946616,0.1587884448591561,0.8851875760526345
3532,0.9434962704553862,0.7339211869088433,0.09917149879747329,0.5232437521988367,0.4950566344923479,0.5900293146473399,0.6489447729315381,0.6486237903405462,0.5163517538133406,0.003528843574198668,0.8097106629658423,0.21821024557047958,0.34031403544352806,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.17578790309498443,0.11865533268760256,0.42555840888837976,0.0007589408670748588,0.8922767435136911,0.9331781480916337,0.6713039087386687,0.9671425227175756,0.9749420252481702,0.8773150321765313,0.1896443625874486,0.12122869881523171,0.6827957517597268,0.9230535529418155
3543,0.9427907668074016,0.6950504080898892,0.05073056876318577,0.6860765030458679,0.7964388702590235,0.8341072514135237,0.6331540496237865,0.5452595171114752,0.11771372095609242,0.003528843574198668,0.45168183336880297,0.10029959459223542,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.21826779048684386,0.31848147918267594,0.0007589408670748588,0.8451313395060132,0.9366255086381465,0.6734538634051856,0.9661073375430911,0.9760140608019492,0.887619762010424,0.7019070585520799,0.17958695986876083,0.6699006709681754,0.9230535529418155
3544,0.8787393611577332,0.67825408546813,0.05073056876318577,0.6977761553203519,0.7964388702590235,0.8341072514135237,0.5555988393900471,0.448783945499613,0.1977310570300941,0.003528843574198668,0.45759017200332514,0.4128501965752882,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.21826779048684386,0.15441719999819503,0.0007589408670748588,0.8673757797877026,0.935026947689723,0.6727844154349029,0.9655536370135285,0.9755703351793881,0.8754304897685563,0.7644357814951318,0.16648199105527725,0.463175495695591,0.9183121665203192
3560,0.8360682296307496,0.45194524312766937,0.05073056876318577,0.6835666783623866,0.7964388702590235,0.8341072514135237,0.5467604875964746,0.448783945499613,0.5355738593080724,0.003528843574198668,0.41053662718268913,0.5625017086530034,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.4273986284826452,0.15067360046940348,0.6539927411968622,0.0007589408670748588,0.7033309028643797,0.8749065785785801,0.5486896458838477,0.9070785583927135,0.9010075830690198,0.7162639353144986,0.3529805254743388,0.10231988751623083,0.5555035015942875,0.8483015229760258
3592,0.8738458886596059,0.5900399530725745,0.05073056876318577,0.7277389884786409,0.7964388702590235,0.8341072514135237,0.5561069539394131,0.448783945499613,0.11771372095609242,0.005491559902951949,0.3993195283776897,0.10029959459223542,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.18623653677521115,0.15441719999819503,0.0007589408670748588,0.7596620115032049,0.9366255086381465,0.6570671147639741,0.9664769620322119,0.9763840859440762,0.8868944650495356,0.7704557013068194,0.16746342905721587,0.1532450215045011,0.9139893253671719
3671,0.8331791474385557,0.4445673879206228,0.05073056876318577,0.6460038837945968,0.8184193684504735,0.8341072514135237,0.5467604875964746,0.448783945499613,0.1627879824575435,0.003528843574198668,0.2662934300845497,0.10557603679118355,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.18857810601249925,0.10321645962439521,0.8134690312594223,0.0007589408670748588,0.6987731589652937,0.935861760761024,0.6849112753705844,0.9657974627838559,0.975528345277626,0.888165474917936,0.34227819221120687,0.14715934761193297,0.8182396319559639,0.920761598486002
3682,0.8350481469054187,0.4445673879206228,0.05073056876318577,0.6915318867675488,0.7689642537587353,0.8341072514135237,0.5451458597315839,0.448783945499613,0.11771372095609242,0.020779478753400978,0.5263712752820225,0.10725590857060219,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7533400419755764,0.21427220196865565,0.29120579652396755,0.0007589408670748588,0.6855581363106931,0.935026947689723,0.6739163417079806,0.9627744833189975,0.9749198591254067,0.8709388745170845,0.7644357814951318,0.18490745864403038,0.5394850899184896,0.9115168077523128
3696,0.9162339268295883,0.5264305849276432,0.05073056876318577,0.6912307847893915,0.7940809088802143,0.8049830914237652,0.6337685253243713,0.6225511958853344,0.5217585379600543,0.003528843574198668,0.4283665262303905,0.2475781435777408,0.11784497096278866,0.008286525598051358,0.12554095961047654,0.04857404154498019,0.2109504249513945,0.1633322905362983,0.5088165324109997,0.0007589408670748588,0.781022014537303,0.8879063544251307,0.5978788738724993,0.9329726706618684,0.9411153986517626,0.7749858836854011,0.16214291388540958,0.08274838468202732,0.5880195149920642,0.8885182252720696
3720,0.8808502083024282,0.5989944694858981,0.05073056876318577,0.8031860454396706,0.7964388702590235,0.8341072514135237,0.5559039034857008,0.46152884631785007,0.11771372095609242,0.015383136826783063,0.3639331339929184,0.10029959459223542,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.19040213912996906,0.15215864070059548,0.0007589408670748588,0.6980365708212574,0.9366255086381465,0.6586226463130866,0.9661073375430911,0.9756843251071645,0.8842764487420391,0.7704557013068194,0.08781077911214738,0.1532450215045011,0.8837913424428423
3787,0.8971107997259806,0.6224758692318307,0.05073056876318577,0.6977761553203519,0.7964388702590235,0.8341072514135237,0.5718905561160487,0.47241411489787843,0.1472241562555571,0.003528843574198668,0.4804318325718605,0.21428098560315212,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.21826779048684386,0.15215864070059548,0.0007589408670748588,0.7020036970944448,0.931603255973505,0.6662237487904747,0.9645863427124448,0.974411148516813,0.8628192834961138,0.7644357814951318,0.1779588624269207,0.31237211426280637,0.9081943622719673
3854,0.8551621341203559,0.466444802617311,0.05073056876318577,0.6770293923636664,0.8184193684504735,0.8341072514135237,0.5547456974073499,0.448783945499613,0.1627879824575435,0.003528843574198668,0.24299370860588443,0.10029959459223542,0.026164832372868353,0.008286525598051358,0.03405194496560985,0.04857404154498019,0.2375794110247637,0.15945848268772198,0.6548485066282307,0.0007589408670748588,0.7393267153793935,0.9154826148336681,0.624115468380893,0.9573819104278635,0.9688369182887049,0.847053929177146,0.19890037042484005,0.07567249479160859,0.6000094771621827,0.907194970530764
3871,0.8321364941269973,0.4445673879206228,0.05073056876318577,0.6539766022270943,0.7964388702590235,0.8341072514135237,0.5451458597315839,0.448783945499613,0.12218219217577769,0.003528843574198668,0.39725875048772696,0.2286584813660757,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.7589344660551358,0.2202185884538438,0.280228427436822,0.0007589408670748588,0.7209447729363423,0.9308395080963825,0.6547073229482132,0.964359508934588,0.9741573118189997,0.868319145033623,0.7644357814951318,0.1816000878147982,0.5051219677270578,0.9160132149754299
3876,0.8812322533835568,0.45764206504923444,0.05073056876318577,0.7285809628434128,0.7964388702590235,0.8341072514135237,0.55585317148272,0.455182558679206,0.39798135821511327,0.003528843574198668,0.39053890846533246,0.6188399270302316,0.026164832372868353,0.008286525598051358,0.026263769847345436,0.04857404154498019,0.5809358940936145,0.1761889561947241,0.286909134406993,0.0007589408670748588,0.7128719412373306,0.929261930531929,0.6339207363469691,0.9626189938546896,0.9727153461632256,0.8440223571778606,0.7462368031452935,0.14876056631506654,0.21676569852779376,0.8742342071223616
